"id","season","country","comp_level","lg_finish","squad","age","games_gk","games_starts_gk","minutes_gk","minutes_90s","goals_against_gk","goals_against_per90_gk","shots_on_target_against","saves","save_pct","wins_gk","draws_gk","losses_gk","clean_sheets","clean_sheets_pct","pens_att_gk","pens_allowed","pens_saved","pens_missed_gk","pens_save_pct"
"117cd0a8","2019-2020","ESP","2. Segunda División","7th","Rayo Vallecano",18,3,3,270,3,6,2,8,2,25,1,1,1,0,0,0,0,0,0,NULL
"117cd0a8","2020-2021","ESP","2. Segunda División","6th","Rayo Vallecano",19,4,4,360,4,5,1.25,12,7,58.3,2,0,2,1,25,0,0,0,0,NULL
"117cd0a8","2021-2022","ESP","2. Segunda División","19th","Fuenlabrada",20,2,2,180,2,2,1,10,9,90,0,1,1,1,50,1,1,0,0,0
"11d8aff0","2018-2019","ESP","2. Segunda División","12th","Las Palmas",20,7,7,630,7,8,1.14,NULL,NULL,NULL,3,2,2,2,28.6,2,2,0,0,0
"11d8aff0","2019-2020","ESP","2. Segunda División","9th","Las Palmas",21,21,21,1845,20.5,21,1.02,61,46,73.8,7,7,7,9,42.9,8,5,2,1,28.6
"11d8aff0","2020-2021","GER","1. Bundesliga","2nd","RB Leipzig",22,1,1,90,1,2,2,4,2,50,0,0,1,0,0,0,0,0,0,NULL
"11d8aff0","2021-2022","GER","1. Bundesliga","10th","RB Leipzig",23,1,1,90,1,3,3,4,1,25,0,0,1,0,0,0,0,0,0,NULL
"1226f0de","2017-2018","ITA","2. Serie B","12th","Salernitana",20,7,6,608,6.8,11,1.63,38,27,71.1,2,3,2,2,33.3,2,0,2,0,100
"1226f0de","2020-2021","ITA","2. Serie B","2nd","Salernitana",23,3,3,270,3,0,0,10,10,100,1,2,0,3,100,0,0,0,0,NULL
"14a96e1c","2007-2008","NED","2. Eerste Divisie","3rd","Den Bosch",22,33,33,2968,33,34,1.03,144,110,76.4,18,6,9,12,36.4,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2008-2009","NED","2. Eerste Divisie","9th","Den Bosch",23,7,7,604,6.7,6,0.89,26,20,76.9,3,2,2,3,42.9,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2009-2010","NED","1. Dutch Eredivisie","17th","Willem II",24,6,6,540,6,11,1.83,40,29,72.5,1,1,4,0,0,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2010-2011","NED","1. Dutch Eredivisie","18th","Willem II",25,12,12,1080,12,33,2.75,81,48,59.3,0,2,10,0,0,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2012-2013","NED","1. Dutch Eredivisie","17th","VVV-Venlo",27,33,33,2970,33,60,1.82,186,126,67.7,6,9,18,5,15.2,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2013-2014","NED","2. Eerste Divisie","5th","VVV-Venlo",28,33,33,2970,33,43,1.3,143,100,69.9,17,6,10,9,27.3,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2014-2015","NED","2. Eerste Divisie","7th","VVV-Venlo",29,35,34,3019,33.5,30,0.89,122,92,75.4,15,11,8,12,35.3,NULL,NULL,NULL,NULL,NULL
"14a96e1c","2016-2017","ENG","2. Championship","2nd","Brighton",31,1,1,90,1,0,0,2,2,100,1,0,0,1,100,0,0,0,0,NULL
"14a96e1c","2017-2018","ENG","Jr. PL2 — Div. 2","3rd","Brighton",32,2,2,180,2,NULL,NULL,NULL,0,NULL,2,0,0,1,50,0,0,0,0,NULL
"14a96e1c","2018-2019","ENG","2. Championship","8th","Bristol City",33,26,26,2315,25.7,30,1.17,98,70,70.4,9,9,8,7,26.9,2,1,1,0,50
"14a96e1c","2019-2020","ENG","2. Championship","12th","Bristol City",34,4,4,297,3.3,4,1.21,14,10,71.4,0,2,2,0,0,0,0,0,0,NULL
"14a96e1c","2020-2021","ITA","2. Serie B","5th","Venezia",35,6,6,540,6,6,1,19,14,73.7,2,3,1,2,33.3,1,1,0,0,0
"14a96e1c","2021-2022","ITA","1. Serie A","16th","Venezia",36,6,5,495,5.5,9,1.64,18,11,61.1,0,2,3,0,0,3,2,0,1,0
"14abb0e6","2017-2018","GER","Jr. U17 Bundesliga","5th","Stuttgart U17",16,1,1,90,1,NULL,NULL,NULL,0,NULL,1,0,0,1,100,0,0,0,0,NULL
"14abb0e6","2018-2019","GER","Jr. U19 Bundesliga","2nd","Stuttgart U19",17,1,1,90,1,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,NULL
"14abb0e6","2019-2020","GER","Jr. U19 Bundesliga","8th","Stuttgart U19",18,13,13,1170,13,NULL,NULL,NULL,NULL,NULL,10,2,1,6,46.2,1,1,0,0,0
"165cf989","2002-2003","ENG","4. Third Division","14th","Darlington",18,2,2,180,2,2,1,8,6,75,0,2,0,1,50,NULL,NULL,NULL,NULL,NULL
"165cf989","2003-2004","ENG","2. First Division","15th","Preston",19,8,8,720,8,13,1.62,42,29,69,2,3,3,2,25,NULL,NULL,NULL,NULL,NULL
"165cf989","2004-2005","ENG","2. Championship","5th","Preston",20,23,23,2019,22.4,25,1.11,101,76,75.2,12,4,7,7,30.4,NULL,NULL,NULL,NULL,NULL
"165cf989","2005-2006","ENG","4. League Two","6th","Wycombe",21,2,2,180,2,0,0,11,11,100,1,1,0,2,100,NULL,NULL,NULL,NULL,NULL
"165cf989","2006-2007","ENG","2. Championship","7th","Preston",22,13,13,1170,13,20,1.54,78,58,74.4,5,0,8,2,15.4,NULL,NULL,NULL,NULL,NULL
"165cf989","2006-2007","ENG","4. League Two","3rd","Swindon Town",22,1,1,90,1,2,2,5,3,60,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"165cf989","2007-2008","ENG","2. Championship","15th","Preston",23,43,43,3870,43,51,1.19,260,209,80.4,15,10,18,12,27.9,NULL,NULL,NULL,NULL,NULL
"165cf989","2008-2009","ENG","2. Championship","6th","Preston",24,46,46,4140,46,54,1.17,308,254,82.5,21,11,14,13,28.3,NULL,NULL,NULL,NULL,NULL
"165cf989","2009-2010","ENG","2. Championship","17th","Preston",25,45,45,4005,44.5,68,1.53,318,250,78.6,13,15,16,10,22.2,NULL,NULL,NULL,NULL,NULL
"165cf989","2010-2011","ENG","2. Championship","22nd","Preston",26,29,29,2610,29,55,1.9,153,98,64.1,5,6,18,3,10.3,NULL,NULL,NULL,NULL,NULL
"165cf989","2011-2012","ENG","2. Championship","14th","Leeds United",27,35,35,3136,34.8,54,1.55,166,112,67.5,12,7,15,7,20,NULL,NULL,NULL,NULL,NULL
"165cf989","2012-2013","ENG","2. Championship","7th","Bolton",28,5,5,450,5,4,0.8,29,25,86.2,3,0,2,3,60,NULL,NULL,NULL,NULL,NULL
"165cf989","2013-2014","ENG","2. Championship","14th","Bolton",29,17,17,1530,17,28,1.65,76,48,63.2,5,5,7,4,23.5,NULL,NULL,NULL,NULL,NULL
"165cf989","2014-2015","ENG","2. Championship","18th","Bolton",30,29,28,2544,28.3,44,1.56,111,67,60.4,10,6,13,7,25,NULL,NULL,NULL,NULL,NULL
"165cf989","2015-2016","ENG","2. Championship","20th","Fulham",31,29,28,2552,28.4,44,1.55,140,96,68.6,7,10,12,2,7.1,NULL,NULL,NULL,NULL,NULL
"165cf989","2016-2017","ENG","2. Championship","15th","Wolves",32,11,9,863,9.6,14,1.46,36,22,69.4,3,3,4,4,44.4,3,3,0,0,0
"165cf989","2017-2018","ENG","2. Championship","13th","Leeds United",33,7,7,630,7,13,1.86,30,17,66.7,2,0,5,1,14.3,4,3,0,1,0
"165cf989","2018-2019","ENG","Jr. PL2 — Div. 2","8th","Middlesbrough",34,2,2,180,2,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,1,1,0,0,0
"165cf989","2018-2019","ENG","3. League One","16th","Rochdale",34,7,7,630,7,14,2,NULL,NULL,NULL,2,1,4,1,14.3,1,1,0,0,0
"172e52d8","2018-2019","ENG","2. Championship","3rd","Leeds United",27,1,0,NULL,0,0,NULL,0,0,NULL,0,0,0,0,NULL,0,0,0,0,NULL
"17376543","2008-2009","POL","1. Ekstraklasa","8th","Jagiellonia",20,8,8,720,8,7,0.87,26,19,73.1,3,1,4,2,25,NULL,NULL,NULL,NULL,NULL
"17376543","2009-2010","POL","1. Ekstraklasa","11th","Jagiellonia",21,8,8,720,8,10,1.25,34,24,70.6,4,1,3,2,25,NULL,NULL,NULL,NULL,NULL
"17376543","2011-2012","POL","1. Ekstraklasa","1st","Śląsk Wrocław",23,6,6,540,6,5,0.83,21,16,76.2,4,1,1,3,50,NULL,NULL,NULL,NULL,NULL
"17376543","2012-2013","POL","1. Ekstraklasa","3rd","Śląsk Wrocław",24,10,9,848,9.4,13,1.38,35,22,62.9,3,4,3,3,33.3,NULL,NULL,NULL,NULL,NULL
"17376543","2013-2014","POL","1. Ekstraklasa","12th","Śląsk Wrocław",25,11,11,904,10,11,1.1,37,26,70.3,3,4,3,5,45.5,NULL,NULL,NULL,NULL,NULL
"17376543","2014-2015","GER","2. 2. Bundesliga","6th","Braunschweig",26,33,33,2970,33,39,1.18,132,93,70.5,15,5,13,9,27.3,NULL,NULL,NULL,NULL,NULL
"17376543","2015-2016","GER","2. 2. Bundesliga","8th","Braunschweig",27,33,33,2970,33,36,1.09,141,105,74.5,11,10,12,12,36.4,NULL,NULL,NULL,NULL,NULL
"17376543","2017-2018","GER","1. Bundesliga","15th","Freiburg",29,2,1,154,1.7,3,1.75,7,4,57.1,1,1,0,0,0,0,0,0,0,NULL
"17376543","2018-2019","GER","2. 2. Bundesliga","3rd","Union Berlin",30,34,34,3060,34,33,0.97,119,92,76.5,14,15,5,14,41.2,6,5,1,0,16.7
"17376543","2019-2020","GER","1. Bundesliga","11th","Union Berlin",31,33,33,2970,33,54,1.64,160,109,68.1,12,5,16,8,24.2,4,3,1,0,25
"17376543","2020-2021","GER","1. Bundesliga","13th","Augsburg",32,34,34,3060,34,55,1.62,172,124,71.5,10,6,18,7,20.6,10,6,2,2,25
"17376543","2021-2022","GER","1. Bundesliga","15th","Augsburg",33,17,17,1530,17,26,1.53,70,46,65.7,4,6,7,5,29.4,2,2,0,0,0
"17a1299d","2018-2019","ESP","1. La Liga","6th","Sevilla",21,1,1,90,1,1,1,0,0,NULL,0,0,1,0,0,1,1,0,0,0
"1840e36d","2008-2009","BEL","1. First Division","8th","Genk",16,1,1,90,1,2,2,4,2,50,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL
"1840e36d","2010-2011","BEL","1. Pro League","1st","Genk",18,40,40,3600,40,39,0.97,134,95,70.9,25,8,7,19,47.5,NULL,NULL,NULL,NULL,NULL
"1840e36d","2011-2012","ESP","1. La Liga","5th","Atlético Madrid",19,37,37,3261,36.2,41,1.13,135,94,69.6,14,11,11,15,40.5,NULL,NULL,NULL,NULL,NULL
"1840e36d","2012-2013","ESP","1. La Liga","3rd","Atlético Madrid",20,37,37,3330,37,29,0.78,120,91,75.8,22,7,8,20,54.1,NULL,NULL,NULL,NULL,NULL
"1840e36d","2013-2014","ESP","1. La Liga","1st","Atlético Madrid",21,37,37,3330,37,24,0.65,96,72,75,28,6,3,20,54.1,NULL,NULL,NULL,NULL,NULL
"1840e36d","2014-2015","ENG","1. Premier League","1st","Chelsea",22,32,32,2813,31.3,30,0.96,103,73,70.9,19,9,3,12,37.5,NULL,NULL,NULL,NULL,NULL
"1840e36d","2015-2016","ENG","1. Premier League","10th","Chelsea",23,23,23,2020,22.4,29,1.29,93,64,68.8,8,9,5,5,21.7,NULL,NULL,NULL,NULL,NULL
"1840e36d","2016-2017","ENG","1. Premier League","1st","Chelsea",24,36,36,3240,36,28,0.78,99,71,73.7,29,3,4,16,44.4,2,2,0,0,0
"1840e36d","2017-2018","ENG","1. Premier League","5th","Chelsea",25,35,35,3150,35,34,0.97,104,73,69.2,20,6,9,15,42.9,2,2,0,0,0
"1840e36d","2018-2019","ESP","1. La Liga","3rd","Real Madrid",26,27,27,2430,27,36,1.33,100,70,70,14,3,10,8,29.6,8,6,1,1,14.3
"1840e36d","2019-2020","ESP","1. La Liga","1st","Real Madrid",27,34,34,3060,34,20,0.59,95,74,78.9,23,8,3,18,52.9,0,0,0,0,NULL
"1840e36d","2020-2021","ESP","1. La Liga","2nd","Real Madrid",28,38,38,3420,38,28,0.74,111,90,81.1,25,9,4,17,44.7,9,7,2,0,22.2
"1840e36d","2021-2022","ESP","1. La Liga","1st","Real Madrid",29,19,19,1710,19,16,0.84,62,47,75.8,14,4,1,7,36.8,1,1,0,0,0
"1940be91","2016-2017","GER","Jr. U19 Bundesliga","7th","Bayern U19",16,8,8,720,8,NULL,NULL,NULL,0,NULL,6,0,2,4,50,0,0,0,0,NULL
"1940be91","2016-2017","GER","Jr. U17 Bundesliga","5th","FC Bayern U17",16,14,14,1260,14,NULL,NULL,NULL,0,NULL,9,1,4,4,28.6,0,0,0,0,NULL
"1940be91","2017-2018","GER","Jr. U19 Bundesliga","3rd","Bayern U19",17,1,1,90,1,NULL,NULL,NULL,0,NULL,1,0,0,1,100,0,0,0,0,NULL
"1940be91","2018-2019","GER","Jr. U19 Bundesliga","13th","Bayern U19",18,2,2,180,2,NULL,NULL,NULL,NULL,NULL,1,1,0,1,50,0,0,0,0,NULL
"1940be91","2019-2020","GER","3. 3. Liga","1st","Bayern Munich II",19,27,27,2430,27,46,1.7,72,28,37.5,13,5,9,5,18.5,4,1,1,2,50
"19e50035","2015-2016","ENG","4. League Two","20th","Crawley Town",18,11,11,990,11,21,1.91,49,28,57.1,2,3,6,2,18.2,NULL,NULL,NULL,NULL,NULL
"19e50035","2016-2017","SCO","1. Premiership","8th","Kilmarnock",19,14,14,1260,14,15,1.07,55,40,72.7,4,6,4,4,28.6,NULL,NULL,NULL,NULL,NULL
"19e50035","2017-2018","SCO","1. Premiership","2nd","Aberdeen",20,5,5,450,5,4,0.8,14,10,71.4,2,1,2,3,60,NULL,NULL,NULL,NULL,NULL
"19e50035","2017-2018","ENG","Jr. PL2 — Div. 2","10th","Newcastle Utd",20,8,8,720,8,NULL,NULL,NULL,0,NULL,1,2,5,1,12.5,2,1,1,0,50
"19e50035","2018-2019","ENG","Jr. PL2 — Div. 2","4th","Newcastle Utd",21,10,10,900,10,NULL,NULL,NULL,NULL,NULL,4,1,5,1,10,0,0,0,0,NULL
"19e50035","2019-2020","ENG","2. Championship","6th","Swansea City",22,43,43,3869,43,50,1.16,152,107,68.4,16,15,12,12,27.9,5,2,3,0,60
"19e50035","2020-2021","ENG","2. Championship","4th","Swansea City",23,45,45,4050,45,38,0.84,132,97,72.7,22,11,12,20,44.4,3,2,1,0,33.3
"19e50035","2021-2022","ENG","1. Premier League","19th","Newcastle Utd",24,4,4,360,4,12,3,19,9,47.4,0,1,3,0,0,3,2,1,0,33.3
"1c0eea98","2014-2015","ENG","5. Conf Premier","11th","Wrexham",20,15,15,1350,15,16,1.07,63,47,74.6,7,2,6,3,20,NULL,NULL,NULL,NULL,NULL
"1c0eea98","2015-2016","ENG","3. League One","16th","Bury",21,8,8,720,8,13,1.62,34,21,61.8,3,0,5,1,12.5,NULL,NULL,NULL,NULL,NULL
"1c0eea98","2018-2019","SCO","1. Premiership","3rd","Kilmarnock",24,25,25,2250,25,0,0,NULL,NULL,NULL,12,7,6,13,52,2,1,1,0,50
"1c0eea98","2020-2021","ENG","2. Championship","2nd","Watford",26,23,23,2070,23,13,0.57,46,35,76.1,16,3,4,13,56.5,3,2,1,0,33.3
"1c0eea98","2021-2022","ENG","1. Premier League","17th","Watford",27,9,9,810,9,22,2.44,50,31,62,1,0,8,0,0,3,3,0,0,0
"1d2d5cc8","2007-2008","FRA","1. Ligue 1","3rd","Marseille",22,34,34,3060,34,41,1.21,156,115,73.7,17,8,9,8,23.5,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2008-2009","FRA","1. Ligue 1","2nd","Marseille",23,38,38,3375,37.5,35,0.93,147,112,76.2,22,11,5,17,44.7,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2009-2010","FRA","1. Ligue 1","1st","Marseille",24,36,36,3175,35.3,35,0.99,114,79,69.3,21,9,5,13,36.1,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2010-2011","FRA","1. Ligue 1","2nd","Marseille",25,38,38,3420,38,39,1.03,124,85,68.5,18,14,6,12,31.6,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2011-2012","FRA","1. Ligue 1","10th","Marseille",26,38,38,3420,38,41,1.08,138,97,70.3,12,12,14,11,28.9,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2012-2013","FRA","1. Ligue 1","2nd","Marseille",27,38,38,3420,38,36,0.95,118,82,69.5,21,8,9,18,47.4,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2013-2014","FRA","1. Ligue 1","6th","Marseille",28,38,38,3351,37.2,40,1.07,127,87,68.5,15,12,10,9,23.7,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2014-2015","FRA","1. Ligue 1","4th","Marseille",29,38,38,3420,38,42,1.11,144,102,70.8,21,6,11,12,31.6,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2015-2016","FRA","1. Ligue 1","13th","Marseille",30,36,36,3240,36,40,1.11,132,92,69.7,10,16,10,9,25,NULL,NULL,NULL,NULL,NULL
"1d2d5cc8","2016-2017","ENG","1. Premier League","14th","Crystal Palace",31,9,9,810,9,17,1.89,43,26,60.5,3,2,4,0,0,0,0,0,0,NULL
"1d2d5cc8","2017-2018","FRA","1. Ligue 1","4th","Marseille",32,31,31,2680,29.8,37,1.24,118,85,72,18,8,4,11,35.5,6,4,1,1,20
"1d2d5cc8","2018-2019","FRA","1. Ligue 1","5th","Marseille",33,31,31,2736,30.4,41,1.35,108,74,67.6,14,5,12,9,29,7,6,1,0,14.3
"1d2d5cc8","2019-2020","FRA","1. Ligue 1","2nd","Marseille",34,27,27,2371,26.3,27,1.02,91,71,74.7,15,8,4,11,40.7,4,4,0,0,0
"1d2d5cc8","2020-2021","FRA","1. Ligue 1","5th","Marseille",35,37,37,3330,37,45,1.22,126,85,66.7,16,12,9,8,21.6,3,3,0,0,0
"1d2d5cc8","2021-2022","FRA","1. Ligue 1","3rd","Marseille",36,4,4,360,4,5,1.25,14,9,64.3,2,2,0,1,25,0,0,0,0,NULL
"1e26e376","2007-2008","NED","1. Dutch Eredivisie","11th","AZ Alkmaar",20,12,12,1080,12,14,1.17,59,45,76.3,3,5,4,3,25,NULL,NULL,NULL,NULL,NULL
"1e26e376","2008-2009","NED","1. Dutch Eredivisie","1st","AZ Alkmaar",21,28,27,2433,27,18,0.67,126,108,85.7,21,4,3,18,66.7,NULL,NULL,NULL,NULL,NULL
"1e26e376","2009-2010","NED","1. Dutch Eredivisie","5th","AZ Alkmaar",22,27,27,2352,26.1,30,1.15,110,80,72.7,14,3,9,8,29.6,NULL,NULL,NULL,NULL,NULL
"1e26e376","2010-2011","NED","1. Dutch Eredivisie","4th","AZ Alkmaar",23,23,23,2070,23,25,1.09,96,71,74,13,5,4,8,34.8,NULL,NULL,NULL,NULL,NULL
"1e26e376","2011-2012","ITA","2. Serie B","6th","Sampdoria",24,29,29,2550,28.3,24,0.85,120,96,80,12,11,5,13,44.8,NULL,NULL,NULL,NULL,NULL
"1e26e376","2012-2013","ITA","1. Serie A","14th","Sampdoria",25,32,32,2825,31.4,39,1.24,133,94,70.7,9,8,14,9,28.1,NULL,NULL,NULL,NULL,NULL
"1e26e376","2013-2014","FRA","1. Ligue 1","2nd","Monaco",26,3,2,227,2.5,1,0.4,3,2,66.7,2,1,0,1,50,NULL,NULL,NULL,NULL,NULL
"1e26e376","2014-2015","ITA","1. Serie A","7th","Sampdoria",27,10,9,880,9.8,12,1.23,43,31,72.1,2,6,1,1,11.1,NULL,NULL,NULL,NULL,NULL
"1e26e376","2015-2016","ENG","1. Premier League","5th","Manchester Utd",28,4,4,360,4,2,0.5,9,7,77.8,2,1,1,3,75,NULL,NULL,NULL,NULL,NULL
"1e26e376","2016-2017","ENG","1. Premier League","6th","Manchester Utd",29,2,2,180,2,0,0,10,10,100,1,1,0,2,100,1,0,1,0,100
"1e26e376","2017-2018","ENG","1. Premier League","2nd","Manchester Utd",30,1,1,90,1,0,0,4,4,100,1,0,0,1,100,0,0,0,0,NULL
"1e26e376","2018-2019","ENG","Jr. PL2 — Div. 2","6th","Manchester Utd",31,1,1,90,1,NULL,NULL,NULL,NULL,NULL,1,0,0,1,100,0,0,0,0,NULL
"1e26e376","2021-2022","ITA","1. Serie A","16th","Venezia",34,12,12,1080,12,22,1.83,73,55,72.6,3,3,6,3,25,2,2,0,0,0
"1f964b1b","2016-2017","GER","Jr. U19 Bundesliga","12th","Hoffenheim U19",17,16,16,1440,16,NULL,NULL,NULL,0,NULL,8,4,4,3,18.8,1,1,0,0,0
"1f964b1b","2017-2018","GER","Jr. U19 Bundesliga","2nd","Hoffenheim U19",18,23,23,2070,23,NULL,NULL,NULL,0,NULL,16,4,3,11,47.8,1,1,0,0,0
"1f964b1b","2021-2022","GER","3. 3. Liga","7th","Dortmund II",22,9,9,810,9,2,0.22,NULL,NULL,NULL,4,1,4,4,44.4,0,0,0,0,NULL
"20b9f052","2014-2015","ESP","1. La Liga","10th","Espanyol",19,2,1,140,1.6,3,1.93,7,4,57.1,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"20b9f052","2015-2016","ESP","1. La Liga","13th","Espanyol",20,36,35,3195,35.5,62,1.75,158,96,60.8,12,7,16,7,20,NULL,NULL,NULL,NULL,NULL
"20b9f052","2016-2017","ENG","Jr. PL2 — Div. 1","10th","Tottenham",21,7,7,630,7,NULL,NULL,NULL,0,NULL,3,2,2,3,42.9,1,1,0,0,0
"20b9f052","2017-2018","ESP","1. La Liga","11th","Espanyol",22,29,28,2566,28.5,31,1.09,128,100,78.1,9,8,11,9,32.1,5,3,1,1,25
"20b9f052","2018-2019","ESP","1. La Liga","10th","Betis",23,33,33,2970,33,47,1.42,135,91,67.4,12,7,14,10,30.3,4,3,1,0,25
"20b9f052","2019-2020","ITA","1. Serie A","5th","Roma",24,32,32,2880,32,45,1.41,122,83,69.7,18,6,8,5,15.6,9,8,1,0,11.1
"20b9f052","2020-2021","ITA","1. Serie A","7th","Roma",25,21,20,1817,20.2,29,1.44,81,58,67.9,10,4,6,4,20,3,3,0,0,0
"20b9f052","2021-2022","FRA","1. Ligue 1","3rd","Marseille",26,14,14,1260,14,10,0.71,37,29,81.1,7,4,3,8,57.1,3,3,0,0,0
"20de219a","2018-2019","POL","1. Ekstraklasa","2nd","Legia Warsaw",18,14,14,1260,14,0,0,NULL,NULL,NULL,8,2,4,7,50,2,1,0,1,0
"20de219a","2019-2020","POL","1. Ekstraklasa","1st","Legia Warsaw",19,33,33,2970,33,NULL,NULL,NULL,NULL,NULL,20,5,8,12,36.4,8,6,1,1,14.3
"20de219a","2020-2021","FRA","1. Ligue 1","3rd","Monaco",20,1,1,90,1,1,1,2,1,50,1,0,0,0,0,0,0,0,0,NULL
"2434f24a","2007-2008","FRA","1. Ligue 1","11th","Caen",20,5,5,420,4.7,15,3.21,34,19,55.9,1,1,3,1,20,NULL,NULL,NULL,NULL,NULL
"2434f24a","2009-2010","FRA","2. Ligue 2","12th","Sedan",22,38,38,3361,37.3,44,1.18,195,151,77.4,11,16,10,11,28.9,NULL,NULL,NULL,NULL,NULL
"2434f24a","2010-2011","FRA","2. Ligue 2","5th","Sedan",23,38,38,3420,38,37,0.97,151,114,75.5,15,14,9,15,39.5,NULL,NULL,NULL,NULL,NULL
"2434f24a","2011-2012","FRA","1. Ligue 1","6th","Rennes",24,37,37,3330,37,42,1.14,153,111,72.5,17,9,11,10,27,NULL,NULL,NULL,NULL,NULL
"2434f24a","2012-2013","FRA","1. Ligue 1","13th","Rennes",25,37,37,3265,36.3,58,1.6,159,101,63.5,13,7,17,7,18.9,NULL,NULL,NULL,NULL,NULL
"2434f24a","2013-2014","FRA","1. Ligue 1","12th","Rennes",26,38,38,3420,38,45,1.18,173,128,74,11,13,14,12,31.6,NULL,NULL,NULL,NULL,NULL
"2434f24a","2014-2015","FRA","1. Ligue 1","9th","Rennes",27,38,38,3420,38,42,1.11,140,98,70,13,11,14,8,21.1,NULL,NULL,NULL,NULL,NULL
"2434f24a","2015-2016","FRA","1. Ligue 1","8th","Rennes",28,31,31,2790,31,45,1.45,137,92,67.2,12,8,11,5,16.1,NULL,NULL,NULL,NULL,NULL
"2434f24a","2016-2017","FRA","1. Ligue 1","9th","Rennes",29,38,38,3420,38,42,1.11,143,101,71.3,12,14,12,12,31.6,4,1,1,2,50
"2434f24a","2017-2018","FRA","1. Ligue 1","6th","Bordeaux",30,36,36,3240,36,45,1.25,119,79,65.5,16,7,13,10,27.8,9,4,4,1,50
"2434f24a","2018-2019","FRA","1. Ligue 1","14th","Bordeaux",31,37,37,3330,37,42,1.14,146,110,75.3,9,11,17,10,27,7,6,1,0,14.3
"2434f24a","2019-2020","FRA","1. Ligue 1","12th","Bordeaux",32,28,28,2520,28,34,1.21,106,75,69.8,9,10,9,6,21.4,3,2,1,0,33.3
"2434f24a","2020-2021","FRA","1. Ligue 1","12th","Bordeaux",33,38,38,3420,38,57,1.5,148,98,66.2,13,6,19,14,36.8,8,7,1,0,12.5
"2434f24a","2021-2022","FRA","1. Ligue 1","17th","Bordeaux",34,19,19,1710,19,43,2.26,96,58,60.4,3,8,8,0,0,5,5,0,0,0
"25bdea4b","2009-2010","GER","1. Bundesliga","18th","Hertha BSC",19,3,2,238,2.6,9,3.4,17,8,47.1,0,0,3,0,0,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2010-2011","GER","2. 2. Bundesliga","1st","Hertha BSC",20,3,3,270,3,1,0.33,7,6,85.7,2,1,0,2,66.7,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2011-2012","GER","1. Bundesliga","16th","Hertha BSC",21,2,0,98,1.1,4,3.67,6,2,33.3,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2012-2013","GER","2. 2. Bundesliga","1st","Hertha BSC",22,5,5,408,4.5,6,1.32,22,16,72.7,2,2,0,1,20,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2014-2015","GER","1. Bundesliga","15th","Hertha BSC",24,2,1,98,1.1,1,0.92,7,6,85.7,0,1,1,1,100,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2015","NOR","1. Tippeligaen","7th","Vålerenga",25,14,14,1260,14,18,1.29,69,51,73.9,5,4,5,4,28.6,NULL,NULL,NULL,NULL,NULL
"25bdea4b","2016-2017","GER","2. 2. Bundesliga","8th","Greuther Fürth",26,2,2,180,2,3,1.5,8,5,75,0,1,1,0,0,1,1,0,0,0
"25bdea4b","2017-2018","GER","2. 2. Bundesliga","15th","Greuther Fürth",27,24,24,2160,24,29,1.21,116,87,75,8,9,7,7,29.2,0,0,0,0,NULL
"25bdea4b","2018-2019","GER","2. 2. Bundesliga","13th","Greuther Fürth",28,33,33,2970,33,55,1.67,159,109,67.3,9,12,12,8,24.2,5,3,2,0,40
"25bdea4b","2019-2020","GER","2. 2. Bundesliga","9th","Greuther Fürth",29,32,32,2880,32,41,1.28,129,95,73.6,11,9,12,8,25,8,7,0,1,0
"25bdea4b","2020-2021","GER","2. 2. Bundesliga","2nd","Greuther Fürth",30,33,33,2970,33,44,1.33,126,84,66.7,17,10,6,7,21.2,2,2,0,0,0
"25bdea4b","2021-2022","GER","1. Bundesliga","18th","Greuther Fürth",31,9,9,810,9,19,2.11,49,33,65.3,1,2,6,2,22.2,2,2,0,0,0
"2628fd2b","2009-2010","GER","3. 3. Liga","10th","Stuttgart II",17,17,17,1530,17,18,1.06,71,53,74.6,8,3,6,7,41.2,NULL,NULL,NULL,NULL,NULL
